order_id,order_date,order_month,order_status,customer_id,country,product_id,product_name,category,brand,supplier_id,supplier_name,quantity,unit_price,revenue,cost_price,selling_price,margin,margin_percentage,stock_quantity,stock_status,delivery_days,reliability_score
258,2025-12-31,2025-12,Completed,1040,Spain,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,3,98.63,295.89,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
258,2025-12-31,2025-12,Completed,1040,Spain,65,Pen Kit 9,Office,OfficePlus,7,OfficePlus Vendor,1,85.93,85.93,67.2,85.93,18.73,0.218,60,Medium Stock,5,4.2
258,2025-12-31,2025-12,Completed,1040,Spain,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,3,29.71,89.13,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
259,2026-01-01,2026-01,Returned,1105,Italy,72,Lunch Box 2,Green Living,EcoTrend,8,EcoTrend Supply,2,139.0,278.0,78.22,139.0,60.78,0.4373,90,High Stock,6,4.3
259,2026-01-01,2026-01,Returned,1105,Italy,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,1,69.34,69.34,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
260,2026-01-02,2026-01,Completed,1098,Austria,89,Toy Basket 5,Kids,KidsWorld,9,KidsWorld Source,1,50.35,50.35,38.16,53.0,14.84,0.28,120,High Stock,8,3.8
260,2026-01-02,2026-01,Completed,1098,Austria,9,Wireless Mouse 9,Electronics,TechNova,1,TechNova Supplies,1,110.83,110.83,77.98,116.66,38.68,0.3316,150,High Stock,3,4.8
261,2026-01-04,2026-01,Returned,1018,Germany,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,3,18.97,56.91,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
261,2026-01-04,2026-01,Returned,1018,Germany,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,2,93.7,187.4,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
261,2026-01-04,2026-01,Returned,1018,Germany,86,Drawing Kit 2,Kids,KidsWorld,9,KidsWorld Source,3,32.62,97.86,19.39,32.62,13.23,0.4056,90,High Stock,8,3.8
261,2026-01-04,2026-01,Returned,1018,Germany,65,Pen Kit 9,Office,OfficePlus,7,OfficePlus Vendor,3,81.63,244.89,67.2,85.93,18.73,0.218,60,Medium Stock,5,4.2
262,2026-01-05,2026-01,Completed,1023,Germany,5,Bluetooth Speaker 5,Electronics,TechNova,1,TechNova Supplies,2,55.36,110.72,38.69,55.36,16.67,0.3011,8,Low Stock,3,4.8
262,2026-01-05,2026-01,Completed,1023,Germany,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,1,32.33,32.33,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
262,2026-01-05,2026-01,Completed,1023,Germany,83,Lunch Box 13,Green Living,EcoTrend,8,EcoTrend Supply,3,41.87,125.61,32.32,41.87,9.55,0.2281,60,Medium Stock,6,4.3
263,2026-01-05,2026-01,Completed,1098,France,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,2,119.67,239.34,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
264,2026-01-06,2026-01,Completed,1057,Netherlands,61,Notebook Set 5,Office,OfficePlus,7,OfficePlus Vendor,3,88.72,266.16,55.09,88.72,33.63,0.3791,12,Low Stock,5,4.2
264,2026-01-06,2026-01,Completed,1057,Netherlands,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,1,62.26,62.26,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
264,2026-01-06,2026-01,Completed,1057,Netherlands,34,Foam Roller 6,Fitness,UrbanFit,5,UrbanFit Partners,1,69.63,69.63,44.58,73.3,28.72,0.3918,25,Medium Stock,7,3.9
265,2026-01-07,2026-01,Processing,1006,Netherlands,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,1,69.34,69.34,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
265,2026-01-07,2026-01,Processing,1006,Netherlands,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,3,126.95,380.85,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
265,2026-01-07,2026-01,Processing,1006,Netherlands,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,2,125.36,250.72,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
266,2026-01-07,2026-01,Completed,1140,Spain,76,Compost Bin 6,Green Living,EcoTrend,8,EcoTrend Supply,2,114.82,229.64,66.54,120.86,54.32,0.4494,25,Medium Stock,6,4.3
266,2026-01-07,2026-01,Completed,1140,Spain,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,1,120.6,120.6,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
266,2026-01-07,2026-01,Completed,1140,Spain,75,Reusable Bottle 5,Green Living,EcoTrend,8,EcoTrend Supply,3,96.77,290.31,69.39,96.77,27.38,0.2829,120,High Stock,6,4.3
266,2026-01-07,2026-01,Completed,1140,Spain,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,1,18.59,18.59,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
267,2026-01-07,2026-01,Completed,1099,Austria,97,Drawing Kit 13,Kids,KidsWorld,9,KidsWorld Source,3,104.16,312.48,65.11,109.64,44.53,0.4061,150,High Stock,8,3.8
267,2026-01-07,2026-01,Completed,1099,Austria,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,3,126.95,380.85,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
268,2026-01-07,2026-01,Cancelled,1140,Italy,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,1,9.67,9.67,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
268,2026-01-07,2026-01,Cancelled,1140,Italy,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,2,9.48,18.96,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
269,2026-01-07,2026-01,Completed,1013,Austria,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,1,131.83,131.83,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
269,2026-01-07,2026-01,Completed,1013,Austria,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,2,98.63,197.26,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
269,2026-01-07,2026-01,Completed,1013,Austria,64,Monitor Stand 8,Office,OfficePlus,7,OfficePlus Vendor,1,59.43,59.43,42.91,60.64,17.73,0.2924,8,Low Stock,5,4.2
269,2026-01-07,2026-01,Completed,1013,Austria,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,1,18.59,18.59,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
270,2026-01-08,2026-01,Returned,1126,Italy,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,3,9.67,29.01,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
271,2026-01-08,2026-01,Completed,1159,France,35,Resistance Band 7,Fitness,UrbanFit,5,UrbanFit Partners,1,88.25,88.25,58.47,88.25,29.78,0.3375,60,Medium Stock,7,3.9
271,2026-01-08,2026-01,Completed,1159,France,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,1,72.99,72.99,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
271,2026-01-08,2026-01,Completed,1159,France,31,Yoga Mat 3,Fitness,UrbanFit,5,UrbanFit Partners,3,37.35,112.05,23.07,37.35,14.28,0.3823,12,Low Stock,7,3.9
271,2026-01-08,2026-01,Completed,1159,France,98,Night Light 14,Kids,KidsWorld,9,KidsWorld Source,2,139.49,278.98,76.25,139.49,63.24,0.4534,150,High Stock,8,3.8
272,2026-01-08,2026-01,Completed,1009,Austria,92,Puzzle Set 8,Kids,KidsWorld,9,KidsWorld Source,3,16.0,48.0,8.47,16.0,7.53,0.4706,12,Low Stock,8,3.8
273,2026-01-08,2026-01,Returned,1101,France,86,Drawing Kit 2,Kids,KidsWorld,9,KidsWorld Source,2,30.99,61.98,19.39,32.62,13.23,0.4056,90,High Stock,8,3.8
274,2026-01-09,2026-01,Completed,1085,Spain,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,1,45.4,45.4,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
274,2026-01-09,2026-01,Completed,1085,Spain,23,Air Humidifier 9,Home,HomeStyle,4,HomeStyle Distribution,3,77.23,231.69,49.69,77.23,27.54,0.3566,40,Medium Stock,4,4.5
275,2026-01-09,2026-01,Processing,1100,Spain,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,3,28.73,86.19,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
275,2026-01-09,2026-01,Processing,1100,Spain,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,3,129.24,387.72,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
275,2026-01-09,2026-01,Processing,1100,Spain,68,Notebook Set 12,Office,OfficePlus,7,OfficePlus Vendor,1,107.88,107.88,67.59,110.08,42.49,0.386,18,Low Stock,5,4.2
276,2026-01-10,2026-01,Processing,1117,France,5,Bluetooth Speaker 5,Electronics,TechNova,1,TechNova Supplies,3,55.36,166.08,38.69,55.36,16.67,0.3011,8,Low Stock,3,4.8
276,2026-01-10,2026-01,Processing,1117,France,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,2,28.73,57.46,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
276,2026-01-10,2026-01,Processing,1117,France,5,Bluetooth Speaker 5,Electronics,TechNova,1,TechNova Supplies,2,54.25,108.5,38.69,55.36,16.67,0.3011,8,Low Stock,3,4.8
277,2026-01-10,2026-01,Completed,1047,Spain,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,3,19.66,58.98,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
278,2026-01-10,2026-01,Completed,1133,Austria,78,Compost Bin 8,Green Living,EcoTrend,8,EcoTrend Supply,1,47.07,47.07,31.34,49.55,18.21,0.3675,150,High Stock,6,4.3
278,2026-01-10,2026-01,Completed,1133,Austria,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,3,44.49,133.47,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
278,2026-01-10,2026-01,Completed,1133,Austria,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,3,125.36,376.08,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
278,2026-01-10,2026-01,Completed,1133,Austria,93,Toy Basket 9,Kids,KidsWorld,9,KidsWorld Source,3,113.74,341.22,71.46,116.06,44.6,0.3843,90,High Stock,8,3.8
279,2026-01-11,2026-01,Processing,1085,Netherlands,49,Body Lotion 7,Beauty,BeautyPro,6,BeautyPro Trade,1,124.57,124.57,74.49,131.13,56.64,0.4319,40,Medium Stock,2,4.7
279,2026-01-11,2026-01,Processing,1085,Netherlands,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,2,9.63,19.26,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
279,2026-01-11,2026-01,Processing,1085,Netherlands,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,3,119.67,359.01,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
279,2026-01-11,2026-01,Processing,1085,Netherlands,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,1,93.83,93.83,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
280,2026-01-11,2026-01,Cancelled,1091,Netherlands,5,Bluetooth Speaker 5,Electronics,TechNova,1,TechNova Supplies,3,54.25,162.75,38.69,55.36,16.67,0.3011,8,Low Stock,3,4.8
280,2026-01-11,2026-01,Cancelled,1091,Netherlands,89,Toy Basket 5,Kids,KidsWorld,9,KidsWorld Source,2,53.0,106.0,38.16,53.0,14.84,0.28,120,High Stock,8,3.8
281,2026-01-11,2026-01,Returned,1089,Austria,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,2,21.67,43.34,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
282,2026-01-12,2026-01,Cancelled,1016,France,77,Lunch Box 7,Green Living,EcoTrend,8,EcoTrend Supply,1,47.42,47.42,34.88,49.92,15.04,0.3013,12,Low Stock,6,4.3
282,2026-01-12,2026-01,Cancelled,1016,France,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,1,14.84,14.84,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
283,2026-01-13,2026-01,Cancelled,1163,Spain,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,2,89.23,178.46,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
283,2026-01-13,2026-01,Cancelled,1163,Spain,32,Jump Rope 4,Fitness,UrbanFit,5,UrbanFit Partners,1,122.33,122.33,66.2,124.83,58.63,0.4697,150,High Stock,7,3.9
283,2026-01-13,2026-01,Cancelled,1163,Spain,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,1,18.97,18.97,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
284,2026-01-14,2026-01,Completed,1025,Italy,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,3,21.67,65.01,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
284,2026-01-14,2026-01,Completed,1025,Italy,81,Compost Bin 11,Green Living,EcoTrend,8,EcoTrend Supply,1,71.3,71.3,37.73,71.3,33.57,0.4708,12,Low Stock,6,4.3
284,2026-01-14,2026-01,Completed,1025,Italy,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,3,19.66,58.98,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
285,2026-01-15,2026-01,Completed,1104,France,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,1,28.22,28.22,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
285,2026-01-15,2026-01,Completed,1104,France,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,2,80.85,161.7,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
286,2026-01-16,2026-01,Returned,1046,Italy,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,1,9.67,9.67,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
287,2026-01-17,2026-01,Cancelled,1089,Germany,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,1,18.02,18.02,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
288,2026-01-17,2026-01,Processing,1103,France,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,1,100.27,100.27,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
288,2026-01-17,2026-01,Processing,1103,France,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,2,82.7,165.4,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
289,2026-01-18,2026-01,Completed,1073,Spain,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,3,87.54,262.62,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
289,2026-01-18,2026-01,Completed,1073,Spain,39,Resistance Band 11,Fitness,UrbanFit,5,UrbanFit Partners,2,39.72,79.44,25.89,40.53,14.64,0.3612,150,High Stock,7,3.9
289,2026-01-18,2026-01,Completed,1073,Spain,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,2,71.53,143.06,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
289,2026-01-18,2026-01,Completed,1073,Spain,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,2,78.38,156.76,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
290,2026-01-19,2026-01,Processing,1111,France,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,2,31.34,62.68,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
291,2026-01-19,2026-01,Cancelled,1038,Austria,83,Lunch Box 13,Green Living,EcoTrend,8,EcoTrend Supply,2,41.03,82.06,32.32,41.87,9.55,0.2281,60,Medium Stock,6,4.3
291,2026-01-19,2026-01,Cancelled,1038,Austria,50,Makeup Mirror 8,Beauty,BeautyPro,6,BeautyPro Trade,1,22.77,22.77,16.61,23.97,7.36,0.3071,8,Low Stock,2,4.7
292,2026-01-19,2026-01,Cancelled,1073,France,34,Foam Roller 6,Fitness,UrbanFit,5,UrbanFit Partners,1,73.3,73.3,44.58,73.3,28.72,0.3918,25,Medium Stock,7,3.9
292,2026-01-19,2026-01,Cancelled,1073,France,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,3,9.63,28.89,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
293,2026-01-19,2026-01,Processing,1114,Netherlands,98,Night Light 14,Kids,KidsWorld,9,KidsWorld Source,1,136.7,136.7,76.25,139.49,63.24,0.4534,150,High Stock,8,3.8
293,2026-01-19,2026-01,Processing,1114,Netherlands,50,Makeup Mirror 8,Beauty,BeautyPro,6,BeautyPro Trade,2,23.97,47.94,16.61,23.97,7.36,0.3071,8,Low Stock,2,4.7
293,2026-01-19,2026-01,Processing,1114,Netherlands,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,2,15.14,30.28,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
293,2026-01-19,2026-01,Processing,1114,Netherlands,75,Reusable Bottle 5,Green Living,EcoTrend,8,EcoTrend Supply,2,96.77,193.54,69.39,96.77,27.38,0.2829,120,High Stock,6,4.3
294,2026-01-22,2026-01,Cancelled,1150,Netherlands,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,2,96.79,193.58,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
294,2026-01-22,2026-01,Cancelled,1150,Netherlands,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,2,125.29,250.58,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
294,2026-01-22,2026-01,Cancelled,1150,Netherlands,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,3,16.7,50.1,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
295,2026-01-22,2026-01,Processing,1033,Germany,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,1,63.5,63.5,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
295,2026-01-22,2026-01,Processing,1033,Germany,94,Toy Basket 10,Kids,KidsWorld,9,KidsWorld Source,1,37.11,37.11,23.3,39.06,15.76,0.4035,8,Low Stock,8,3.8
295,2026-01-22,2026-01,Processing,1033,Germany,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,3,14.57,43.71,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
296,2026-01-22,2026-01,Completed,1091,Austria,39,Resistance Band 11,Fitness,UrbanFit,5,UrbanFit Partners,3,40.53,121.59,25.89,40.53,14.64,0.3612,150,High Stock,7,3.9
297,2026-01-23,2026-01,Processing,1062,Italy,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,2,51.76,103.52,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
298,2026-01-25,2026-01,Returned,1116,Germany,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,1,80.78,80.78,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
298,2026-01-25,2026-01,Returned,1116,Germany,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,1,15.14,15.14,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
299,2026-01-26,2026-01,Completed,1139,France,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,2,13.84,27.68,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
299,2026-01-26,2026-01,Completed,1139,France,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,3,98.77,296.31,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
300,2026-01-27,2026-01,Returned,1008,Spain,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,1,125.29,125.29,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
300,2026-01-27,2026-01,Returned,1008,Spain,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,3,103.85,311.55,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
300,2026-01-27,2026-01,Returned,1008,Spain,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,1,18.02,18.02,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
300,2026-01-27,2026-01,Returned,1008,Spain,51,Face Cleanser 9,Beauty,BeautyPro,6,BeautyPro Trade,3,78.65,235.95,61.1,78.65,17.55,0.2231,120,High Stock,2,4.7
301,2026-01-27,2026-01,Processing,1050,Netherlands,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,1,82.7,82.7,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
301,2026-01-27,2026-01,Processing,1050,Netherlands,91,Drawing Kit 7,Kids,KidsWorld,9,KidsWorld Source,1,73.55,73.55,55.46,77.42,21.96,0.2836,25,Medium Stock,8,3.8
301,2026-01-27,2026-01,Processing,1050,Netherlands,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,1,22.81,22.81,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
302,2026-01-30,2026-01,Cancelled,1169,Austria,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,1,82.5,82.5,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
302,2026-01-30,2026-01,Cancelled,1169,Austria,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,2,96.23,192.46,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
303,2026-01-31,2026-01,Cancelled,1122,Germany,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,1,27.29,27.29,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
303,2026-01-31,2026-01,Cancelled,1122,Germany,59,Monitor Stand 3,Office,OfficePlus,7,OfficePlus Vendor,2,126.85,253.7,71.06,129.44,58.38,0.451,60,Medium Stock,5,4.2
303,2026-01-31,2026-01,Cancelled,1122,Germany,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,3,131.83,395.49,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
304,2026-01-31,2026-01,Completed,1177,France,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,2,29.71,59.42,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
304,2026-01-31,2026-01,Completed,1177,France,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,3,18.97,56.91,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
305,2026-02-01,2026-02,Processing,1153,France,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,2,82.5,165.0,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
306,2026-02-01,2026-02,Completed,1160,Germany,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,3,80.17,240.51,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
306,2026-02-01,2026-02,Completed,1160,Germany,41,Yoga Mat 13,Fitness,UrbanFit,5,UrbanFit Partners,1,17.84,17.84,12.27,18.78,6.51,0.3466,90,High Stock,7,3.9
306,2026-02-01,2026-02,Completed,1160,Germany,74,Lunch Box 4,Green Living,EcoTrend,8,EcoTrend Supply,3,44.06,132.18,25.01,44.06,19.05,0.4324,12,Low Stock,6,4.3
306,2026-02-01,2026-02,Completed,1160,Germany,29,Yoga Mat 1,Fitness,UrbanFit,5,UrbanFit Partners,1,78.25,78.25,49.92,78.25,28.33,0.362,12,Low Stock,7,3.9
307,2026-02-02,2026-02,Completed,1082,France,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,3,78.38,235.14,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
307,2026-02-02,2026-02,Completed,1082,France,39,Resistance Band 11,Fitness,UrbanFit,5,UrbanFit Partners,3,39.72,119.16,25.89,40.53,14.64,0.3612,150,High Stock,7,3.9
307,2026-02-02,2026-02,Completed,1082,France,65,Pen Kit 9,Office,OfficePlus,7,OfficePlus Vendor,3,85.93,257.79,67.2,85.93,18.73,0.218,60,Medium Stock,5,4.2
307,2026-02-02,2026-02,Completed,1082,France,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,1,138.77,138.77,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
308,2026-02-03,2026-02,Cancelled,1058,Spain,75,Reusable Bottle 5,Green Living,EcoTrend,8,EcoTrend Supply,2,91.93,183.86,69.39,96.77,27.38,0.2829,120,High Stock,6,4.3
308,2026-02-03,2026-02,Cancelled,1058,Spain,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,1,32.99,32.99,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
309,2026-02-03,2026-02,Cancelled,1094,Italy,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,1,51.76,51.76,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
309,2026-02-03,2026-02,Cancelled,1094,Italy,75,Reusable Bottle 5,Green Living,EcoTrend,8,EcoTrend Supply,1,94.83,94.83,69.39,96.77,27.38,0.2829,120,High Stock,6,4.3
309,2026-02-03,2026-02,Cancelled,1094,Italy,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,3,98.63,295.89,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
310,2026-02-03,2026-02,Completed,1090,Italy,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,1,103.75,103.75,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
310,2026-02-03,2026-02,Completed,1090,Italy,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,1,135.99,135.99,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
311,2026-02-03,2026-02,Processing,1150,Italy,66,Desk Organizer 10,Office,OfficePlus,7,OfficePlus Vendor,3,71.21,213.63,52.78,74.96,22.18,0.2959,120,High Stock,5,4.2
311,2026-02-03,2026-02,Processing,1150,Italy,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,2,29.12,58.24,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
312,2026-02-03,2026-02,Cancelled,1035,Italy,51,Face Cleanser 9,Beauty,BeautyPro,6,BeautyPro Trade,3,78.65,235.95,61.1,78.65,17.55,0.2231,120,High Stock,2,4.7
312,2026-02-03,2026-02,Cancelled,1035,Italy,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,1,90.31,90.31,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
313,2026-02-04,2026-02,Returned,1023,France,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,1,125.29,125.29,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
314,2026-02-04,2026-02,Completed,1098,Italy,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,3,19.27,57.81,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
315,2026-02-04,2026-02,Cancelled,1143,France,70,Monitor Stand 14,Office,OfficePlus,7,OfficePlus Vendor,1,28.73,28.73,20.76,29.32,8.56,0.292,12,Low Stock,5,4.2
315,2026-02-04,2026-02,Cancelled,1143,France,69,Desk Organizer 13,Office,OfficePlus,7,OfficePlus Vendor,2,11.86,23.72,8.14,12.1,3.96,0.3273,8,Low Stock,5,4.2
